location_id,location_name,date,wind_speed,wind_unit,wind_direction,gust_speed,session
LOC07,Dakhla,May 30 2024,16.8 knots,knots,180,19.9,afternoon
LOC04,Maui,2023-06-02,29.1 km/h,km/h,315°,17.9,allday
LOC08,Ilha Guajiru,22/10/2023,33.9 km/h,km/h,270°,,allday
LOC02,"Jericoacoara, Brazil",Feb 20 2023,10.4 m/s,m/s,west,28.3,allday
LOC07,"Dakhla, Morocco",Apr 22 2024,7,beaufort,S,28.5,afternoon
LOC03,Tarifa,09/12/2024,42.8 km/h,km/h,180°,29.0,afternoon
LOC03,"Tarifa, Spain",06/07/2023,20.0,knots,270°,23.7,afternoon
LOC07,Dakhla,2023-08-04,6.9 m/s,m/s,south,17.7,morning
LOC09,Garda,Jul 18 2023,4,beaufort,southeast,20.6,morning
LOC03,TARIFA,09 Nov 2024,4.9 m/s,m/s,south,11.3,afternoon
LOC07,Dakhla,2023-12-30,41.3 km/h,km/h,E,25.6,afternoon
LOC06,Cabarete,09/12/2024,17.0 km/h,km/h,225°,10.7,morning
LOC07,Dakhla,Oct 10 2023,19.0 knots,knots,northwest,26.5,afternoon
LOC06,Cabarete,07 Nov 2023,19.4,knots,SW,23.7,afternoon
LOC09,Lago di Garda,20 Apr 2023,13.8,knots,southeast,17.0,afternoon
LOC02,Jeri,12/27/2023,20.9,knots,180,24.1,allday
LOC07,Dakhla,03 Jan 2024,6.6,knots,W,7.9,morning
LOC09,Lago di Garda,2023-11-17,11.5 knots,knots,northeast,14.5,afternoon
LOC06,"Cabarete, Dominican Rep.",15 May 2023,15.2,knots,west,6.7,afternoon
LOC03,"Tarifa, Spain",21 Mar 2024,0.9 knots,knots,90°,1.2,morning
LOC07,"Dakhla, Morocco",07/01/2024,15.6 knots,knots,W,21.5,morning
LOC09,Lago di Garda,27 Oct 2024,4,beaufort,0°,19.4,afternoon
LOC06,cabarete,15/12/2023,13.0 m/s,m/s,N,30.2,afternoon
LOC03,TARIFA,10/08/2024,22.0 km/h,km/h,135°,16.1,morning
LOC09,Garda,22 Nov 2024,22.7,knots,90°,31.2,morning
LOC03,"Tarifa, Spain",04 Mar 2024,5.9 km/h,km/h,SE,4.3,morning
LOC03,TARIFA,May 27 2023,19.9 knots,knots,SW,23.4,afternoon
LOC01,Cumbuco,02 Sep 2024,23.1 knots,knots,W,13.2,allday
LOC08,Guajiru,Jul 17 2024,40.6 km/h,km/h,E,27.1,allday
LOC06,Cabarete,06/04/2023,3.8 m/s,m/s,NW,10.1,morning
LOC07,Dakhla,May 22 2023,40.2 km/h,km/h,180°,,afternoon
LOC06,"Cabarete, Dominican Rep.",Jun 11 2024,30.9 km/h,km/h,225°,19.4,afternoon
LOC01,cumbuco,2023-12-10,18.0,knots,northeast,23.2,allday
LOC06,Cabarete,12/06/2023,34.8 km/h,km/h,SW,21.7,afternoon
LOC09,"Lake Garda, Italy",Jul 22 2024,28.5 km/h,km/h,N,18.2,afternoon
LOC05,Cape Town,04 May 2023,14.9 m/s,m/s,0°,34.4,allday
LOC09,Garda,01/29/2024,15.9 knots,knots,southeast,18.2,afternoon
LOC10,boracay,08/06/2023,29.6 km/h,km/h,east,,allday
LOC07,DAKHLA,14/04/2023,20.3 knots,knots,west,13.7,afternoon
LOC04,maui,16 Nov 2023,17.8 knots,knots,90°,21.4,allday
LOC01,cumbuco,08 Apr 2023,8.0 m/s,m/s,315,9.3,allday
LOC09,"Lake Garda, Italy",07/01/2023,4,beaufort,east,19.6,morning
LOC04,maui,Aug 30 2023,14.6,knots,SW,18.6,allday
LOC06,"Cabarete, Dominican Rep.",14/02/2024,12.9,knots,180°,15.3,morning
LOC08,"Ilha do Guajiru, Brazil",26 Jan 2023,45.7 km/h,km/h,SE,27.8,allday
LOC07,"Dakhla, Morocco",06 Jul 2023,31.7 km/h,km/h,S,,afternoon
LOC03,Tarifa,07/02/2023,10.3 m/s,m/s,225°,22.3,afternoon
LOC04,"Maui, Hawaii",23/11/2024,20.0 knots,knots,south,26.5,allday
LOC09,Lago di Garda,2024-03-06,12.0 km/h,km/h,315,5.7,afternoon
LOC07,DAKHLA,19/08/2024,10.4 m/s,m/s,225°,25.4,afternoon
LOC05,capetown,Jan 22 2023,35.6 km/h,km/h,45°,23.7,allday
LOC03,"Tarifa, Spain",03 Sep 2024,26.1,knots,90,30.2,afternoon
LOC09,Garda,04/08/2023,-5.0,knots,SW,18.8,afternoon
LOC03,"Tarifa, Spain",2023-01-28,22.1 knots,knots,225,27.0,afternoon
LOC06,Cabarete,18 Dec 2023,9.3 m/s,m/s,NW,22.0,afternoon
LOC10,"Boracay, Philippines",Sep 17 2023,9.9 m/s,m/s,90°,22.0,allday
LOC06,cabarete,14 May 2023,2.9 m/s,m/s,270°,7.5,morning
LOC05,"Cape Town, South Africa",10/07/2024,8,beaufort,270°,31.7,allday
LOC05,Cape Town,2023-02-12,10,beaufort,W,40.5,allday
LOC07,Dakhla,01/23/2024,-5.0,knots,south,16.2,morning
LOC06,cabarete,22 Dec 2024,0.0 m/s,m/s,west,0.0,morning
LOC03,Tarifa,25/11/2023,9.6 km/h,km/h,225°,5.9,morning
LOC07,DAKHLA,14/10/2024,22.0,knots,315°,27.3,afternoon
LOC07,Dakhla,09/07/2023,5,beaufort,90,16.0,afternoon
LOC08,Guajiru,25/09/2023,9.4 m/s,m/s,180°,20.1,allday
LOC01,Cumbuco,2024-07-26,150.0,knots,270°,22.7,allday
LOC08,Ilha Guajiru,05/01/2024,10.8 m/s,m/s,west,23.5,allday
LOC10,boracay,Apr 21 2024,4,beaufort,south,22.5,allday
LOC06,cabarete,06/15/2023,4.8,knots,270,6.0,morning
LOC09,"Lake Garda, Italy",2024-12-19,25.3,knots,SE,35.0,morning
LOC04,"Maui, Hawaii",16/06/2023,42.8 km/h,km/h,southwest,31.9,allday
LOC01,cumbuco,20 Aug 2024,9.7 m/s,m/s,90,8.7,allday
LOC07,DAKHLA,2023-12-06,8.3,knots,south,4.6,morning
LOC07,Dakhla,Nov 15 2024,14.0 knots,knots,southeast,19.4,morning
LOC07,DAKHLA,02/25/2024,7,beaufort,270,11.8,afternoon
LOC09,Lago di Garda,18/02/2024,7.2 m/s,m/s,180°,18.1,afternoon
LOC08,Ilha Guajiru,13 Sep 2024,11.0 m/s,m/s,S,23.6,allday
LOC06,Cabarete,03/07/2023,2,beaufort,270°,8.7,morning
LOC08,Guajiru,Apr 02 2023,6,beaufort,270°,28.6,allday
LOC07,DAKHLA,2023-09-14,19.5 knots,knots,northeast,21.8,morning
LOC01,cumbuco,02/29/2024,21.0,knots,north,28.1,allday
LOC10,Boracay,2023-12-20,16.0,knots,N,18.1,allday
LOC10,"Boracay, Philippines",2024-06-07,20.8 knots,knots,90°,27.5,allday
LOC06,"Cabarete, Dominican Rep.",2023-03-02,9.6 m/s,m/s,45°,23.4,afternoon
LOC06,"Cabarete, Dominican Rep.",23/10/2023,18.5 km/h,km/h,E,12.8,morning
LOC07,Dakhla,04/03/2023,3,beaufort,225,8.1,morning
LOC01,cumbuco,06 Jan 2024,6,beaufort,south,24.4,allday
LOC03,"Tarifa, Spain",2023-09-10,10.2,knots,S,14.3,morning
LOC03,"Tarifa, Spain",04/04/2024,8.3,knots,225°,,morning
LOC07,"Dakhla, Morocco",10/29/2024,17.7 knots,knots,N,,afternoon
LOC03,"Tarifa, Spain",06/09/2023,5,beaufort,135,21.9,afternoon
LOC05,Cape Town,13/02/2023,7,beaufort,180°,34.0,allday
LOC08,Guajiru,02/14/2023,5,beaufort,0,28.0,allday
LOC05,Cape Town,26 Jan 2023,3.8 m/s,m/s,45,8.2,allday
LOC06,Cabarete,2024-02-26,18.3 knots,knots,E,25.0,afternoon
LOC09,Garda,Jul 08 2023,4.7 m/s,m/s,southeast,11.4,afternoon
LOC03,"Tarifa, Spain",Apr 08 2024,-5.0,knots,180°,20.7,afternoon
LOC05,"Cape Town, South Africa",25 Sep 2024,19.1 km/h,km/h,90°,12.6,allday
LOC06,cabarete,21/06/2024,12.9,knots,135,17.4,morning
LOC07,Dakhla,04 Sep 2023,17.9 knots,knots,90,24.5,afternoon
LOC06,Cabarete,13 Nov 2023,29.4,knots,90,36.6,afternoon
LOC10,"Boracay, Philippines",Sep 21 2024,29.6 km/h,km/h,northeast,20.7,allday
LOC10,boracay,2024-01-13,44.4 km/h,km/h,north,32.5,allday
LOC05,Cape Town,21 Apr 2023,42.4 km/h,km/h,90,,allday
LOC09,Lago di Garda,03/21/2023,10.2,knots,E,14.0,afternoon
LOC09,"Lake Garda, Italy",03/27/2024,4,beaufort,south,20.1,morning
LOC09,"Lake Garda, Italy",2024-10-04,7.5 m/s,m/s,225°,16.8,afternoon
LOC09,Lago di Garda,Nov 24 2023,6.2 m/s,m/s,west,,afternoon
LOC06,Cabarete,Sep 08 2024,32.4 km/h,km/h,NE,20.9,afternoon
LOC02,jericoacoara,03/16/2024,44.1 km/h,km/h,270,29.6,allday
LOC08,Guajiru,04/27/2023,20.3,knots,45°,,allday
LOC08,Ilha Guajiru,04 Nov 2024,11.3 m/s,m/s,225,25.7,allday
LOC09,"Lake Garda, Italy",Jul 16 2023,23.0 km/h,km/h,southwest,15.5,morning
LOC09,"Lake Garda, Italy",08/22/2023,3,beaufort,N,17.6,afternoon
LOC02,Jeri,Nov 22 2024,37.4 km/h,km/h,225°,28.1,allday
LOC07,DAKHLA,May 10 2024,1,beaufort,135°,8.2,morning
LOC10,"Boracay, Philippines",12/24/2023,26.1 km/h,km/h,135,16.0,allday
LOC09,Garda,Jul 20 2024,17.2 knots,knots,315,20.3,afternoon
LOC07,DAKHLA,06/07/2023,12.0,knots,45°,15.6,morning
LOC10,boracay,18 Sep 2023,15.6,knots,135°,20.7,allday
LOC09,Lago di Garda,Aug 04 2023,13.8 knots,knots,northwest,18.3,afternoon
LOC07,Dakhla,2023-10-01,39.6 km/h,km/h,south,25.4,afternoon
LOC08,"Ilha do Guajiru, Brazil",22 Mar 2024,23.4 knots,knots,225°,31.7,allday
LOC10,Boracay,09 Mar 2023,14.3 knots,knots,270°,16.6,allday
LOC02,Jeri,May 24 2023,22.0 knots,knots,90,27.5,allday
LOC03,TARIFA,Mar 07 2024,22.9 knots,knots,225,,afternoon
LOC10,boracay,2023-08-01,15.1 knots,knots,SE,20.3,allday
LOC03,TARIFA,27/08/2024,5,beaufort,SE,22.5,afternoon
LOC09,"Lake Garda, Italy",27 Mar 2023,13.4,knots,90,18.2,afternoon
LOC03,Tarifa,23 May 2023,15.4 knots,knots,225,17.3,afternoon
LOC06,cabarete,05/09/2024,18.0 knots,knots,180,20.5,afternoon
LOC07,DAKHLA,Feb 26 2023,23.7 km/h,km/h,270,,morning
LOC02,Jeri,Apr 20 2023,42.2 km/h,km/h,180,30.0,allday
LOC06,"Cabarete, Dominican Rep.",10/30/2023,23.2,knots,270°,16.8,afternoon
LOC01,"Cumbuco, Brazil",08/04/2024,9.7 m/s,m/s,E,25.8,allday
LOC01,cumbuco,24 Jul 2023,30.7 km/h,km/h,135°,7.1,allday
LOC08,Ilha Guajiru,10/04/2024,18.6,knots,southwest,24.5,allday
LOC03,"Tarifa, Spain",14 Apr 2023,8,beaufort,NE,35.9,afternoon
LOC03,TARIFA,18/10/2023,7.2,knots,SE,8.3,morning
LOC04,Maui,24 Dec 2023,16.3,knots,45°,18.9,allday
LOC09,"Lake Garda, Italy",Apr 01 2023,6,beaufort,135°,26.8,morning
LOC09,"Lake Garda, Italy",01/16/2023,5,beaufort,135,22.5,morning
LOC02,Jeri,Jun 24 2023,6,beaufort,315,28.5,allday
LOC01,"Cumbuco, Brazil",Sep 23 2024,16.6,knots,NE,22.2,allday
LOC09,Garda,Jan 13 2024,34.6 km/h,km/h,southwest,,morning
LOC09,"Lake Garda, Italy",2023-12-08,20.8 knots,knots,NW,24.1,morning
LOC03,Tarifa,09/28/2023,0.0 knots,knots,315,0.0,morning
LOC01, Cumbuco,Jun 12 2023,11.0 m/s,m/s,N,24.9,allday
LOC06,"Cabarete, Dominican Rep.",2023-11-17,5.9,knots,W,6.6,morning
LOC02,Jeri,05/27/2024,17.8 knots,knots,270,21.8,allday
LOC10,"Boracay, Philippines",12/31/2023,9.8 m/s,m/s,315°,23.8,allday
LOC09,Lago di Garda,06/05/2023,12.0 m/s,m/s,90°,26.6,morning
LOC06,"Cabarete, Dominican Rep.",27/06/2023,12.8 m/s,m/s,NW,28.5,afternoon
LOC02,Jeri,25/05/2023,5,beaufort,south,26.8,allday
LOC02,"Jericoacoara, Brazil",Dec 01 2024,28.0,knots,0,31.7,allday
LOC09,Lago di Garda,27 Jun 2024,12.9 knots,knots,north,15.0,afternoon
LOC07,DAKHLA,Jun 22 2024,10.7,knots,NE,12.8,morning
LOC06,Cabarete,23/05/2023,30.2 km/h,km/h,90°,8.7,afternoon
LOC06,cabarete,28 Dec 2023,13.2,knots,northwest,17.0,morning
LOC06,Cabarete,13 Dec 2024,12.2 m/s,m/s,90,,afternoon
LOC10,"Boracay, Philippines",11/02/2023,8.9 knots,knots,180°,11.6,allday
LOC08,Ilha Guajiru,01/04/2024,20.5,knots,northwest,23.7,allday
LOC08,Ilha Guajiru,27/04/2024,18.6,knots,90°,20.9,allday
LOC05,"Cape Town, South Africa",Oct 18 2024,40.4 km/h,km/h,45°,29.8,allday
LOC08,Ilha Guajiru,05/10/2023,45.4 km/h,km/h,315,28.5,allday
LOC09,Lago di Garda,08/19/2023,15.6 knots,knots,southeast,19.5,afternoon
LOC09,Lago di Garda,04 Jun 2023,4,beaufort,45°,22.4,afternoon
LOC10,boracay,2023-12-18,9.9 m/s,m/s,135°,21.7,allday
LOC03,"Tarifa, Spain",2024-12-12,4.0 m/s,m/s,northwest,10.9,morning
LOC03,"Tarifa, Spain",02/08/2023,45.4 km/h,km/h,270°,27.3,afternoon
LOC03,TARIFA,09/04/2024,0.0,knots,E,20.8,afternoon
LOC04,"Maui, Hawaii",05/03/2024,19.4,knots,W,26.2,allday
LOC10,boracay,27 Apr 2024,21.2,knots,southeast,27.6,allday
LOC10,boracay,Dec 02 2024,30.0 km/h,km/h,270,11.0,allday
LOC09,Lago di Garda,24/08/2023,10.8,knots,E,14.1,morning
LOC09,Lago di Garda,07/12/2023,23.7 knots,knots,N,30.1,morning
LOC08,Guajiru,28 Jul 2023,27.0,knots,0,31.3,allday
LOC07,"Dakhla, Morocco",2024-07-01,-5.0,knots,270°,8.6,morning
LOC06,cabarete,07 Jul 2023,5,beaufort,45,24.5,afternoon
LOC04,Maui,03/11/2024,3,beaufort,270,14.4,allday
LOC09,Garda,11/15/2024,3,beaufort,N,18.5,morning
LOC08,"Ilha do Guajiru, Brazil",05/10/2024,0.0,knots,W,18.6,allday
LOC10,boracay,Apr 01 2024,15.7,knots,west,18.1,allday
LOC07,DAKHLA,Nov 03 2023,20.9 km/h,km/h,180,13.2,morning
LOC09,Lago di Garda,12/06/2023,22.4 km/h,km/h,west,14.5,afternoon
LOC10,boracay,15/01/2024,18.9,knots,45°,21.5,allday
LOC07,"Dakhla, Morocco",26 Sep 2024,8.4 m/s,m/s,45,22.6,morning
LOC03,"Tarifa, Spain",28/11/2023,4.1 m/s,m/s,west,9.1,morning
LOC03,Tarifa,Oct 12 2023,13.8 m/s,m/s,southeast,,afternoon
LOC09,Garda,2024-01-06,9.2 m/s,m/s,180°,23.3,afternoon
LOC09,"Lake Garda, Italy",08 Jan 2023,46.5 km/h,km/h,135,33.6,morning
LOC09,"Lake Garda, Italy",06/07/2024,23.2 km/h,km/h,315,14.5,afternoon
LOC06,"Cabarete, Dominican Rep.",09/06/2023,2,beaufort,E,12.3,morning
LOC06,Cabarete,26/11/2023,7,beaufort,0,31.9,afternoon
LOC08,Guajiru,Aug 04 2023,9.8 m/s,m/s,northwest,25.7,allday
LOC01, Cumbuco,30/06/2024,15.0 knots,knots,45°,18.0,allday
LOC02,jericoacoara,12/19/2024,26.0 knots,knots,270,29.7,allday
LOC05,capetown,Dec 26 2023,10.2,knots,315°,7.6,allday
LOC07,Dakhla,08 Jul 2024,17.7 knots,knots,southwest,12.1,morning
LOC03,Tarifa,2024-08-11,0,beaufort,SW,3.6,morning
LOC03,TARIFA,2023-08-22,0,beaufort,N,4.0,morning
LOC05,capetown,21 Oct 2023,4.1 m/s,m/s,southeast,10.4,allday
LOC03,"Tarifa, Spain",2024-10-23,34.3 km/h,km/h,W,24.1,afternoon
LOC07,DAKHLA,16 Jun 2023,3,beaufort,northeast,13.8,morning
LOC08,Ilha Guajiru,2024-06-27,23.0 knots,knots,45°,26.1,allday
LOC07,"Dakhla, Morocco",Oct 30 2023,38.3 km/h,km/h,north,26.8,afternoon
LOC03,Tarifa,14/08/2023,5,beaufort,180°,26.5,afternoon
LOC05,"Cape Town, South Africa",04 Jun 2023,10.5 m/s,m/s,135,25.6,allday
LOC06,Cabarete,11/21/2024,3,beaufort,270°,16.0,morning
LOC09,Lago di Garda,2024-05-22,13.5,knots,NW,,morning
LOC07,Dakhla,02/05/2023,12.5 knots,knots,NE,17.0,morning
LOC03,Tarifa,2023-11-28,10.3 m/s,m/s,NE,25.7,afternoon
LOC10,"Boracay, Philippines",07/16/2023,14.3 km/h,km/h,N,8.9,allday
LOC06,cabarete,Oct 29 2024,6.7 m/s,m/s,135,15.0,morning
LOC01,"Cumbuco, Brazil",14 May 2024,18.1,knots,0°,12.0,allday
LOC06,Cabarete,2024-09-25,3.9 m/s,m/s,southwest,8.6,morning
LOC02,Jeri,04/16/2023,26.3,knots,315,31.1,allday
LOC04,"Maui, Hawaii",29/07/2024,14.1,knots,45°,18.2,allday
LOC06,"Cabarete, Dominican Rep.",2023-06-19,20.1 knots,knots,270°,22.9,afternoon
LOC07,"Dakhla, Morocco",02/09/2023,16.2,knots,southeast,22.6,morning
LOC09,"Lake Garda, Italy",19 Oct 2024,5,beaufort,SE,25.9,morning
LOC09,Garda,11/09/2024,14.9 knots,knots,E,19.7,afternoon
LOC03,Tarifa,Jan 04 2024,4,beaufort,E,,afternoon
LOC10,boracay,2023-05-19,14.4,knots,northwest,,allday
LOC06,Cabarete,10/22/2024,8.0 knots,knots,SE,9.6,morning
LOC10,boracay,03/31/2023,13.4,knots,southwest,,allday
LOC01,Cumbuco,Feb 03 2024,6,beaufort,0°,28.8,allday
LOC03,TARIFA,16 Oct 2023,10.1,knots,east,13.1,morning
LOC06,"Cabarete, Dominican Rep.",Feb 09 2024,11.9 knots,knots,45°,13.5,morning
LOC07,DAKHLA,26 Jan 2023,9.2 m/s,m/s,315°,24.6,afternoon
LOC10,Boracay,18 Dec 2024,28.5 km/h,km/h,225°,19.8,allday
LOC02,Jeri,2024-07-06,10.1 m/s,m/s,N,24.6,allday
LOC09,"Lake Garda, Italy",29 Dec 2023,31.5 km/h,km/h,45,19.2,morning
LOC03,Tarifa,May 22 2024,3.7 m/s,m/s,180,9.5,morning
LOC05,"Cape Town, South Africa",Sep 21 2024,29.6 knots,knots,135,37.3,allday
LOC03,"Tarifa, Spain",Jul 21 2023,4.8 m/s,m/s,southwest,11.5,morning
LOC10,"Boracay, Philippines",06/01/2024,28.0 km/h,km/h,135°,18.5,allday
LOC02,Jeri,2023-10-16,6,beaufort,135,25.9,allday
LOC09,Garda,Sep 06 2024,6.3 m/s,m/s,90,15.5,morning
LOC06,"Cabarete, Dominican Rep.",12/21/2023,3,beaufort,315°,15.4,morning
LOC02,jericoacoara,08/18/2024,4,beaufort,southwest,20.8,allday
LOC09,Lago di Garda,04/14/2023,25.7,knots,east,34.5,morning
LOC01,"Cumbuco, Brazil",04/20/2024,5,beaufort,90°,22.7,allday
LOC03,TARIFA,19/11/2024,19.1 km/h,km/h,180°,,morning
LOC09,"Lake Garda, Italy",04 May 2024,18.1,knots,45,21.2,morning
LOC03,Tarifa,19 Apr 2023,28.1 knots,knots,west,32.3,afternoon
LOC10,Boracay,Jun 16 2024,29.6 km/h,km/h,SE,8.6,allday
LOC02,jericoacoara,03/14/2024,13.2 m/s,m/s,315°,33.6,allday
LOC07,"Dakhla, Morocco",08/21/2023,13.1,knots,45,15.8,morning
LOC06,Cabarete,09 Jul 2024,7.8 m/s,m/s,90°,12.5,afternoon
LOC02,Jeri,May 17 2023,34.4 km/h,km/h,135°,24.4,allday
LOC06,cabarete,03/01/2024,24.2 knots,knots,SE,29.4,afternoon
LOC06,cabarete,Jun 21 2024,11.2 m/s,m/s,180,29.5,afternoon
LOC01,cumbuco,06/25/2024,15.1 knots,knots,east,19.6,allday
LOC03,"Tarifa, Spain",26/05/2024,0.0,knots,S,16.9,afternoon
LOC07,Dakhla,2023-10-09,5.1 knots,knots,east,6.1,morning
LOC10,boracay,01 Sep 2023,17.2,knots,SE,,allday
LOC04,"Maui, Hawaii",May 09 2024,22.5 knots,knots,225°,26.1,allday
LOC09,"Lake Garda, Italy",2023-07-10,5.0 m/s,m/s,180,13.3,afternoon
LOC09,Lago di Garda,2023-03-15,27.8 km/h,km/h,north,18.2,afternoon
LOC05,"Cape Town, South Africa",29/11/2023,25.9 km/h,km/h,225°,8.4,allday
LOC07,Dakhla,Mar 01 2024,13.0 m/s,m/s,315,31.8,afternoon
LOC07,Dakhla,2024-06-08,29.3 knots,knots,0,35.3,afternoon
LOC09,Lago di Garda,12 Nov 2023,35.0 km/h,km/h,SE,26.2,afternoon
LOC04,maui,11/21/2024,8.6 m/s,m/s,135°,20.0,allday
LOC09,Garda,2023-07-29,4.3,knots,south,5.3,afternoon
LOC03,TARIFA,Jul 18 2024,14.0 m/s,m/s,W,22.1,afternoon
LOC06,"Cabarete, Dominican Rep.",06/12/2023,6.8 knots,knots,270,9.4,morning
LOC02,jericoacoara,16/12/2023,26.4,knots,180,34.5,allday
LOC07,"Dakhla, Morocco",05/02/2023,11.2 m/s,m/s,south,26.6,afternoon
LOC06,"Cabarete, Dominican Rep.",01 Nov 2023,10.6 knots,knots,SE,12.6,morning
LOC03,Tarifa,2023-10-22,6,beaufort,315°,24.8,afternoon
LOC10,boracay,04/03/2023,22.2 km/h,km/h,E,15.6,allday
LOC08,"Ilha do Guajiru, Brazil",Oct 17 2024,20.5,knots,180,,allday
LOC09,"Lake Garda, Italy",06/17/2024,6,beaufort,E,25.4,morning
LOC08,Guajiru,09 Mar 2023,19.6,knots,90°,15.2,allday
LOC01,"Cumbuco, Brazil",15 Aug 2023,26.9,knots,135,35.5,allday
LOC02,"Jericoacoara, Brazil",10 Oct 2023,21.9,knots,45,25.7,allday
LOC03,"Tarifa, Spain",05/09/2023,8,beaufort,SW,34.7,afternoon
LOC06,"Cabarete, Dominican Rep.",Mar 22 2024,20.2,knots,E,23.1,afternoon
LOC03,"Tarifa, Spain",01/08/2024,11.7 m/s,m/s,SE,28.9,afternoon
LOC01,Cumbuco,28/11/2024,25.3,knots,315,29.3,allday
LOC02,jericoacoara,29 Jan 2024,24.2,knots,225°,27.3,allday
LOC08,"Ilha do Guajiru, Brazil",May 05 2023,19.8 knots,knots,W,25.9,allday
LOC09,"Lake Garda, Italy",02 Oct 2023,12.1,knots,northeast,14.5,afternoon
LOC06,"Cabarete, Dominican Rep.",2024-01-12,6.7 km/h,km/h,NE,4.6,morning
LOC08,Ilha Guajiru,Oct 10 2024,22.6 knots,knots,180,30.0,allday
LOC03,TARIFA,2023-06-22,2,beaufort,315°,8.5,morning
LOC09,"Lake Garda, Italy",Jun 09 2023,11.9 knots,knots,north,15.1,afternoon
LOC03,TARIFA,08/23/2024,7.2 km/h,km/h,0°,4.9,morning
LOC08,Ilha Guajiru,10/18/2023,7,beaufort,180,27.7,allday
LOC08,"Ilha do Guajiru, Brazil",12/17/2023,150.0,knots,225,32.6,allday
LOC04,Maui,Aug 16 2024,23.2 km/h,km/h,180°,16.4,allday
LOC02,jericoacoara,03/11/2023,11.9 m/s,m/s,135°,31.1,allday
LOC09,Garda,09/18/2023,4,beaufort,west,21.7,afternoon
LOC03,TARIFA,30/08/2024,7.4 m/s,m/s,S,19.2,afternoon
LOC04,"Maui, Hawaii",03/25/2023,150.0,knots,0°,25.4,allday
LOC03,"Tarifa, Spain",07/10/2024,12.1 m/s,m/s,180,26.4,afternoon
LOC06,"Cabarete, Dominican Rep.",01/23/2024,2,beaufort,45,12.0,morning
LOC03,TARIFA,Dec 29 2023,28.2 knots,knots,NE,37.5,afternoon
LOC07,Dakhla,2023-11-23,12.9 m/s,m/s,0°,34.6,afternoon
LOC05,"Cape Town, South Africa",Dec 07 2023,4,beaufort,225,21.6,allday
LOC02,Jeri,28 Nov 2024,5,beaufort,135,23.2,allday
LOC09,"Lake Garda, Italy",2024-01-14,34.3 km/h,km/h,135°,22.4,morning
LOC03,TARIFA,06/27/2024,7.7 knots,knots,135,9.1,morning
LOC09,Garda,Jan 25 2023,38.5 km/h,km/h,225°,23.3,morning
LOC09,Garda,2024-05-04,12.1 m/s,m/s,north,32.7,afternoon
LOC06,cabarete,15 Jun 2023,26.9,knots,west,33.6,afternoon
LOC01, Cumbuco,Mar 24 2024,24.9,knots,270°,33.8,allday
LOC09,Garda,18/02/2024,11.3 m/s,m/s,180,28.9,morning
LOC07,"Dakhla, Morocco",Apr 12 2023,21.5 knots,knots,east,10.0,afternoon
LOC07,Dakhla,Jul 24 2023,5,beaufort,E,22.7,afternoon
LOC05,"Cape Town, South Africa",04/11/2023,18.7 km/h,km/h,0°,12.0,allday
LOC08,"Ilha do Guajiru, Brazil",10 Apr 2023,10.2 m/s,m/s,northwest,,allday
LOC07,Dakhla,01/09/2023,9.8 m/s,m/s,270°,22.9,afternoon
LOC09,"Lake Garda, Italy",10/12/2024,13.9 knots,knots,north,18.3,afternoon
LOC08,Ilha Guajiru,02/11/2023,150.0,knots,southwest,26.5,allday
LOC07,Dakhla,18/08/2023,22.5,knots,225,29.3,afternoon
LOC07,"Dakhla, Morocco",02/23/2023,8.1 knots,knots,90,6.1,morning
LOC03,Tarifa,05/28/2024,16.3 km/h,km/h,south,9.7,morning
LOC01,"Cumbuco, Brazil",2023-01-23,20.2,knots,E,23.3,allday
LOC03,Tarifa,2023-11-13,3.5 m/s,m/s,45°,9.3,morning
LOC03,"Tarifa, Spain",20 Apr 2023,18.7,knots,225,21.1,afternoon
LOC02,Jeri,10/07/2024,38.5 km/h,km/h,W,27.4,allday
LOC03,Tarifa,May 26 2023,6.2 m/s,m/s,N,13.4,morning
LOC05,"Cape Town, South Africa",May 08 2023,7,beaufort,315,35.9,allday
LOC05,Cape Town,10 Jul 2024,62.0 km/h,km/h,southwest,44.1,allday
LOC05,"Cape Town, South Africa",03/31/2024,26.1 km/h,km/h,315°,16.7,allday
LOC07,DAKHLA,01/29/2024,6,beaufort,SE,33.2,afternoon
LOC06,Cabarete,04/11/2023,8.7,knots,northwest,11.8,morning
LOC04,maui,03 Oct 2024,34.4 km/h,km/h,45°,24.0,allday
LOC07,"Dakhla, Morocco",08/28/2024,16.8 knots,knots,NW,19.6,afternoon
LOC10,"Boracay, Philippines",2024-01-20,5,beaufort,E,20.3,allday
LOC01, Cumbuco,Oct 08 2024,36.3 km/h,km/h,0°,24.1,allday
LOC07,Dakhla,22/10/2023,19.4,knots,0°,24.5,afternoon
LOC08,Guajiru,Oct 01 2023,10.1 m/s,m/s,S,26.0,allday
LOC10,"Boracay, Philippines",09/12/2024,32.0 km/h,km/h,225°,19.3,allday
LOC07,DAKHLA,17 Nov 2024,21.7,knots,315,24.6,afternoon
LOC10,"Boracay, Philippines",06/17/2024,22.2,knots,west,29.9,allday
LOC08,Ilha Guajiru,Mar 19 2024,12.7 m/s,m/s,SE,28.8,allday
LOC10,"Boracay, Philippines",Nov 15 2023,18.9 knots,knots,45,,allday
LOC06,"Cabarete, Dominican Rep.",09/16/2023,22.8 knots,knots,225,29.2,afternoon
